,userid,version,sum_gamerounds,retention_1,retention_7
32144,3574428,gate_30,20,False,True
32145,3574505,gate_30,2,False,False
32146,3574585,gate_30,76,True,True
32147,3574594,gate_30,12,False,False
32148,3574942,gate_30,7,False,False
32149,3575091,gate_30,5,False,False
32150,3575108,gate_30,10,False,False
32151,3575203,gate_30,3,False,False
32152,3575223,gate_40,85,True,False
32153,3575234,gate_40,79,True,True
32154,3575418,gate_40,15,False,False
32155,3575494,gate_40,116,False,True
32156,3575588,gate_30,10,False,False
32157,3575733,gate_40,72,True,False
32158,3575768,gate_30,7,False,False
32159,3576101,gate_30,8,True,False
32160,3576212,gate_30,106,True,True
32161,3576296,gate_40,6,False,False
32162,3576496,gate_40,71,True,False
32163,3576517,gate_40,3,False,False
32164,3576540,gate_40,1,False,False
32165,3576565,gate_30,1,False,False
32166,3576665,gate_30,359,True,True
32167,3576708,gate_30,11,False,False
32168,3577052,gate_30,3,False,False
32169,3577175,gate_40,535,True,True
32170,3577500,gate_30,121,True,True
32171,3577508,gate_30,2,False,False
32172,3577573,gate_40,4,False,False
32173,3577603,gate_40,11,True,False
32174,3577605,gate_40,57,True,False
32175,3577656,gate_40,6,False,False
32176,3577671,gate_30,112,True,False
32177,3577820,gate_40,52,True,True
32178,3578101,gate_40,2,False,False
32179,3578379,gate_30,310,True,True
32180,3578653,gate_30,23,True,False
32181,3578833,gate_40,6,False,False
32182,3579029,gate_30,49,False,False
32183,3579062,gate_40,27,True,False
32184,3579326,gate_30,52,True,False
32185,3579467,gate_40,58,False,False
32186,3579488,gate_30,82,True,False
32187,3579830,gate_40,348,False,True
32188,3579918,gate_30,13,False,False
32189,3579938,gate_30,14,False,False
32190,3580355,gate_40,1,False,False
32191,3580498,gate_30,5,False,False
32192,3580673,gate_30,7,False,False
32193,3580953,gate_40,23,True,False
32194,3580954,gate_30,22,True,True
32195,3581077,gate_30,144,True,True
32196,3581178,gate_40,48,False,False
32197,3581364,gate_30,16,True,False
32198,3581468,gate_30,2,False,False
32199,3581616,gate_30,78,True,True
32200,3581654,gate_40,292,True,True
32201,3581759,gate_40,17,False,True
32202,3581949,gate_40,81,True,False
32203,3581962,gate_30,5,False,False
32204,3582089,gate_40,2,True,False
32205,3582201,gate_30,4,False,False
32206,3582264,gate_30,38,True,True
32207,3582303,gate_30,10,True,False
32208,3582426,gate_30,34,False,False
32209,3582607,gate_30,42,True,False
32210,3582703,gate_30,28,True,False
32211,3582835,gate_40,40,True,True
32212,3582976,gate_40,16,False,False
32213,3582987,gate_40,6,True,False
32214,3583172,gate_40,18,False,False
32215,3583229,gate_30,35,True,False
32216,3583518,gate_40,6,True,False
32217,3583604,gate_40,25,True,False
32218,3583605,gate_40,50,True,False
32219,3583917,gate_30,108,True,True
32220,3583927,gate_40,1,False,False
32221,3583990,gate_40,80,True,False
32222,3584016,gate_30,71,False,False
32223,3584024,gate_40,1,False,False
32224,3584100,gate_40,7,True,False
32225,3584151,gate_30,115,True,False
32226,3584184,gate_30,13,True,False
32227,3584261,gate_30,51,True,False
32228,3584280,gate_40,6,True,False
32229,3584304,gate_30,2,False,False
32230,3584403,gate_30,3,False,False
32231,3584582,gate_30,16,True,False
32232,3584597,gate_40,36,True,False
32233,3584966,gate_30,1,False,False
32234,3585016,gate_30,27,True,False
32235,3585142,gate_40,38,True,False
32236,3585265,gate_30,164,True,True
32237,3585509,gate_40,138,True,True
32238,3585518,gate_40,404,True,True
32239,3585772,gate_40,109,True,False
32240,3585822,gate_40,8,False,False
32241,3586042,gate_40,17,True,False
32242,3586076,gate_30,43,True,False
32243,3586101,gate_40,1,False,False
32244,3586115,gate_40,11,False,False
32245,3586268,gate_40,37,True,True
32246,3586274,gate_40,5,False,False
32247,3586284,gate_40,2,False,False
32248,3586309,gate_30,3,False,False
32249,3586349,gate_40,25,True,False
32250,3586545,gate_40,2,False,False
32251,3586579,gate_40,173,True,True
32252,3586598,gate_30,98,True,True
32253,3586651,gate_40,21,True,False
32254,3586922,gate_40,23,False,False
32255,3587106,gate_30,76,True,False
32256,3587167,gate_40,199,True,False
32257,3587310,gate_40,18,False,False
32258,3587428,gate_40,14,False,False
32259,3587525,gate_30,56,False,False
32260,3587584,gate_40,4,False,False
32261,3587605,gate_30,1,False,False
32262,3587639,gate_30,20,True,False
32263,3587755,gate_30,2,False,False
32264,3588039,gate_40,6,False,False
32265,3588050,gate_30,454,True,True
32266,3588071,gate_30,20,True,False
32267,3588171,gate_30,74,True,True
32268,3588265,gate_30,41,True,False
32269,3588323,gate_40,21,True,False
32270,3588368,gate_30,17,False,False
32271,3588507,gate_30,1,False,False
32272,3588790,gate_40,1,False,False
32273,3589056,gate_40,3,False,False
32274,3589087,gate_30,0,False,False
32275,3589101,gate_40,27,True,False
32276,3589121,gate_30,114,True,False
32277,3589138,gate_30,21,True,False
32278,3589170,gate_40,3,False,False
32279,3589269,gate_30,265,True,True
32280,3589274,gate_40,13,True,False
32281,3589481,gate_30,16,True,False
32282,3589509,gate_30,4,False,False
32283,3589530,gate_30,10,False,False
32284,3589660,gate_40,8,True,False
32285,3589704,gate_30,207,True,True
32286,3589746,gate_30,21,True,False
32287,3589871,gate_40,3,False,False
32288,3589905,gate_40,1,False,False
32289,3590058,gate_40,1,False,False
32290,3590356,gate_40,9,True,False
32291,3590404,gate_40,2,False,False
32292,3590453,gate_30,139,True,True
32293,3590684,gate_30,73,False,True
32294,3590723,gate_30,11,True,False
32295,3590950,gate_40,53,True,False
32296,3590959,gate_40,1,False,False
32297,3591118,gate_40,49,True,False
32298,3591534,gate_30,27,True,False
32299,3591618,gate_30,9,False,False
32300,3591850,gate_30,210,True,True
32301,3591866,gate_40,26,True,False
32302,3591867,gate_40,145,True,False
32303,3591903,gate_40,1,False,False
32304,3592001,gate_30,4,False,False
32305,3592006,gate_30,10,False,False
32306,3592060,gate_40,32,True,True
32307,3592294,gate_30,24,False,False
32308,3592556,gate_30,39,False,False
32309,3592802,gate_40,8,True,False
32310,3592896,gate_30,4,False,False
32311,3592903,gate_30,1,False,False
32312,3593062,gate_40,402,True,False
32313,3593450,gate_40,71,True,True
32314,3593786,gate_40,24,True,False
32315,3593806,gate_30,75,True,True
32316,3594043,gate_40,36,False,False
32317,3594088,gate_30,12,False,False
32318,3594495,gate_40,0,False,False
32319,3594535,gate_40,123,True,True
32320,3594557,gate_30,22,True,False
32321,3594599,gate_40,3,False,False
32322,3594663,gate_30,43,False,False
32323,3594702,gate_30,75,True,False
32324,3594705,gate_40,1,False,False
32325,3594810,gate_30,34,True,False
32326,3595006,gate_30,21,True,False
32327,3595059,gate_30,28,True,False
32328,3595128,gate_40,15,False,False
32329,3595136,gate_30,60,True,True
32330,3595137,gate_40,8,True,False
32331,3595309,gate_30,43,True,False
32332,3595421,gate_40,128,True,True
32333,3595575,gate_40,21,False,False
32334,3595884,gate_40,2,False,False
32335,3595923,gate_40,13,False,False
32336,3596026,gate_30,14,False,False
32337,3596201,gate_30,31,False,False
32338,3596214,gate_30,6,False,False
32339,3596258,gate_30,48,True,False
32340,3596392,gate_30,107,True,False
32341,3596506,gate_40,25,True,False
32342,3596565,gate_30,32,True,False
32343,3596640,gate_40,96,True,True
32344,3596643,gate_40,17,False,False
32345,3596874,gate_30,6,False,False
32346,3597024,gate_40,12,False,False
32347,3597540,gate_40,1,False,False
32348,3597583,gate_30,523,True,True
32349,3597841,gate_30,168,True,False
32350,3597985,gate_40,3,False,False
32351,3598088,gate_30,6,False,False
32352,3598112,gate_30,1,False,False
32353,3598208,gate_40,6,False,False
32354,3598337,gate_30,81,True,True
32355,3598455,gate_30,34,True,False
32356,3598474,gate_40,77,True,True
32357,3598731,gate_30,38,False,False
32358,3598823,gate_30,9,True,True
32359,3598837,gate_40,7,False,False
32360,3599117,gate_40,1,False,False
32361,3599144,gate_40,31,True,False
32362,3599160,gate_30,6,False,False
32363,3599267,gate_40,32,False,False
32364,3599437,gate_40,326,True,True
32365,3599607,gate_40,32,False,True
32366,3599628,gate_30,70,True,False
32367,3599632,gate_40,116,False,True
32368,3599751,gate_40,3,False,False
32369,3599870,gate_40,16,True,False
32370,3599967,gate_40,28,True,False
32371,3600152,gate_40,18,False,True
32372,3600317,gate_40,4,False,False
32373,3600325,gate_40,75,True,False
32374,3600480,gate_40,108,True,True
32375,3600547,gate_40,2,False,False
32376,3600800,gate_40,5,False,False
32377,3600929,gate_30,125,True,False
32378,3600962,gate_40,240,True,True
32379,3601070,gate_40,30,True,True
32380,3601115,gate_40,18,False,False
32381,3601437,gate_30,2,True,False
32382,3601504,gate_30,36,False,False
32383,3601545,gate_30,79,True,False
32384,3601666,gate_40,3,False,False
32385,3601672,gate_40,79,True,True
32386,3601770,gate_30,226,True,True
32387,3601971,gate_30,0,False,False
32388,3602051,gate_40,4,False,False
32389,3602392,gate_40,8,False,False
32390,3602425,gate_30,72,True,False
32391,3602491,gate_30,0,False,False
32392,3602531,gate_30,7,False,False
32393,3602563,gate_30,35,False,False
32394,3602842,gate_40,54,True,True
32395,3602975,gate_30,0,False,False
32396,3603098,gate_30,9,False,False
32397,3603240,gate_30,1,False,False
32398,3603244,gate_40,51,True,False
32399,3603257,gate_30,147,True,True
32400,3603424,gate_30,40,True,False
32401,3603507,gate_40,27,True,False
32402,3603659,gate_30,4,True,False
32403,3603687,gate_40,29,True,False
32404,3603739,gate_30,1,False,False
32405,3603743,gate_30,13,True,False
32406,3603768,gate_30,71,True,False
32407,3603881,gate_30,10,False,False
32408,3604050,gate_40,21,False,False
32409,3604106,gate_40,9,False,False
32410,3604138,gate_40,16,True,False
32411,3604145,gate_30,115,True,False
32412,3604157,gate_40,18,True,False
32413,3604233,gate_40,2,False,False
32414,3604254,gate_40,110,True,False
32415,3604361,gate_40,41,True,False
32416,3604438,gate_30,127,False,False
32417,3604480,gate_30,31,True,False
32418,3604527,gate_40,25,True,False
32419,3604656,gate_30,15,False,False
32420,3604945,gate_30,187,False,True
32421,3605068,gate_40,6,False,False
32422,3605158,gate_30,36,True,False
32423,3605175,gate_30,2,False,False
32424,3605294,gate_40,42,False,True
32425,3605364,gate_40,4,False,False
32426,3605408,gate_40,46,True,False
32427,3605428,gate_30,70,True,True
32428,3605523,gate_40,8,False,False
32429,3605557,gate_30,48,False,False
32430,3605596,gate_30,0,False,False
32431,3605757,gate_30,34,True,True
32432,3605819,gate_40,0,False,False
32433,3605844,gate_30,5,True,False
32434,3605857,gate_30,34,True,False
32435,3605879,gate_40,7,False,False
32436,3606018,gate_30,1,False,False
32437,3606060,gate_30,56,False,False
32438,3606090,gate_30,153,True,True
32439,3606265,gate_30,19,False,False
32440,3606456,gate_30,27,True,False
32441,3606592,gate_30,2,False,False
32442,3606599,gate_30,19,True,False
32443,3606709,gate_40,21,False,False
32444,3606882,gate_40,121,True,False
32445,3606984,gate_30,2,False,False
32446,3607106,gate_30,69,True,False
32447,3607199,gate_40,23,False,False
32448,3607275,gate_30,8,False,False
32449,3607279,gate_40,3,False,False
32450,3607322,gate_40,13,False,False
32451,3607433,gate_40,4,False,False
32452,3607444,gate_30,250,True,True
32453,3607559,gate_30,126,True,True
32454,3607636,gate_40,10,False,False
32455,3607649,gate_30,7,False,False
32456,3607675,gate_30,9,True,False
32457,3607776,gate_40,11,False,False
32458,3607878,gate_30,5,False,False
32459,3607884,gate_30,19,False,False
32460,3608009,gate_40,4,False,False
32461,3608314,gate_30,20,True,False
32462,3608455,gate_40,107,False,False
32463,3608502,gate_30,259,True,True
32464,3608537,gate_40,19,False,False
32465,3608646,gate_40,24,False,False
32466,3608745,gate_40,103,True,True
32467,3608932,gate_40,11,False,False
32468,3608995,gate_30,6,False,False
32469,3609018,gate_30,33,True,False
32470,3609079,gate_40,8,True,True
32471,3609497,gate_40,0,False,False
32472,3609694,gate_30,151,True,False
32473,3609729,gate_40,14,False,False
32474,3609805,gate_40,31,True,False
32475,3609990,gate_30,24,False,False
32476,3610213,gate_40,0,False,False
32477,3610863,gate_40,88,False,True
32478,3611025,gate_30,5,False,False
32479,3611134,gate_40,2,False,False
32480,3611224,gate_30,6,True,False
32481,3611484,gate_40,102,True,False
32482,3611535,gate_40,20,True,False
32483,3611546,gate_40,246,True,True
32484,3611712,gate_40,31,True,False
32485,3611769,gate_40,8,False,False
32486,3611837,gate_40,78,False,False
32487,3611934,gate_30,6,False,False
32488,3612078,gate_40,21,False,False
32489,3612082,gate_30,6,False,False
32490,3612093,gate_30,275,True,True
32491,3612118,gate_30,50,True,True
32492,3612164,gate_30,270,True,True
32493,3612213,gate_30,3,False,False
32494,3612385,gate_40,6,False,False
32495,3612433,gate_40,301,True,True
32496,3612643,gate_40,73,True,False
32497,3612851,gate_40,255,True,True
32498,3612877,gate_30,78,True,False
32499,3612947,gate_30,45,True,False
32500,3613078,gate_30,1,False,False
32501,3613241,gate_40,18,True,True
32502,3613331,gate_40,40,True,True
32503,3613421,gate_30,3,False,False
32504,3613430,gate_30,338,True,True
32505,3613475,gate_40,2,False,False
32506,3613577,gate_30,377,True,True
32507,3613842,gate_30,34,True,True
32508,3613860,gate_40,59,True,False
32509,3614051,gate_30,2,False,False
32510,3614123,gate_30,0,False,False
32511,3614208,gate_30,29,False,False
32512,3614332,gate_30,112,True,False
32513,3614377,gate_40,8,True,False
32514,3614383,gate_30,26,False,True
32515,3614457,gate_40,17,False,False
32516,3614555,gate_30,15,False,False
32517,3614751,gate_40,192,True,True
32518,3614851,gate_40,24,True,False
32519,3614890,gate_30,64,False,True
32520,3614963,gate_40,44,True,False
32521,3615035,gate_40,11,False,False
32522,3615161,gate_30,16,False,True
32523,3615193,gate_40,37,True,False
32524,3615226,gate_30,18,True,False
32525,3615584,gate_40,0,False,False
32526,3615754,gate_40,11,False,False
32527,3615877,gate_40,43,True,False
32528,3616129,gate_40,6,False,False
32529,3616173,gate_30,19,True,False
32530,3616182,gate_30,53,True,False
32531,3616558,gate_30,25,False,False
32532,3616630,gate_30,88,True,False
32533,3616728,gate_30,39,True,False
32534,3616766,gate_30,4,False,False
32535,3616882,gate_30,20,False,False
32536,3616905,gate_40,14,False,False
32537,3617052,gate_30,4,False,False
32538,3617435,gate_30,12,True,False
32539,3617555,gate_40,67,True,False
32540,3617599,gate_40,54,False,False
32541,3618102,gate_30,8,False,False
32542,3618539,gate_30,2,False,False
32543,3618705,gate_30,89,False,False
32544,3618724,gate_30,38,False,False
32545,3618799,gate_30,279,True,True
32546,3618830,gate_30,141,True,True
32547,3618924,gate_30,12,False,False
32548,3619417,gate_30,3,False,False
32549,3619540,gate_40,14,False,False
32550,3619563,gate_30,309,True,True
32551,3619588,gate_40,12,False,False
32552,3619737,gate_40,26,False,True
32553,3619813,gate_30,18,False,False
32554,3619836,gate_40,11,True,False
32555,3620036,gate_40,3,False,False
32556,3620157,gate_40,19,True,False
32557,3620433,gate_30,26,False,False
32558,3620554,gate_30,1,False,False
32559,3620658,gate_30,240,True,True
32560,3620754,gate_30,42,False,False
32561,3620791,gate_40,8,False,False
32562,3620814,gate_30,2,False,False
32563,3620909,gate_40,99,True,False
32564,3620957,gate_30,8,True,False
32565,3620997,gate_30,4,False,False
32566,3621044,gate_30,85,True,True
32567,3621101,gate_30,10,False,False
32568,3621251,gate_30,11,False,False
32569,3621322,gate_40,2,False,False
32570,3621605,gate_30,3,False,False
32571,3621657,gate_40,91,True,False
32572,3621849,gate_30,80,True,True
32573,3622178,gate_40,11,False,False
32574,3622549,gate_40,4,False,False
32575,3622727,gate_30,6,False,False
32576,3622750,gate_40,28,False,False
32577,3622920,gate_40,44,False,False
32578,3622953,gate_30,2,False,False
32579,3623099,gate_40,6,False,False
32580,3623192,gate_30,1,False,False
32581,3623459,gate_40,4,False,False
32582,3623648,gate_30,10,False,False
32583,3623701,gate_30,6,False,False
32584,3623769,gate_40,1,False,False
32585,3623882,gate_40,13,False,False
32586,3623972,gate_40,210,True,False
32587,3624003,gate_40,206,True,True
32588,3624124,gate_30,114,True,False
32589,3624152,gate_40,12,False,False
32590,3624195,gate_30,179,True,True
32591,3624197,gate_30,2,False,False
32592,3624274,gate_30,181,True,True
32593,3624289,gate_40,14,True,False
32594,3624298,gate_30,4,False,False
32595,3624351,gate_30,5,False,False
32596,3624372,gate_40,18,True,True
32597,3624417,gate_40,5,False,False
32598,3624433,gate_40,30,False,False
32599,3624458,gate_30,37,False,False
32600,3624531,gate_30,52,True,True
32601,3624912,gate_30,131,True,False
32602,3624925,gate_40,1,False,False
32603,3625010,gate_40,1,False,False
32604,3625134,gate_30,107,True,True
32605,3625172,gate_40,217,True,True
32606,3625177,gate_30,2,False,False
32607,3625280,gate_40,5,False,False
32608,3625366,gate_40,40,False,False
32609,3625472,gate_30,29,False,False
32610,3625574,gate_30,21,True,False
32611,3626022,gate_30,124,True,False
32612,3626123,gate_40,2,False,False
32613,3626188,gate_30,111,True,True
